Node Number	Total Deformation (m)
7186	0.14225
7187	0.14225
7188	0.14225
7189	0.14225
7190	0.14225
7191	0.14225
7192	0.14225
7193	0.14225
7194	0.14224
7195	0.14224
7196	0.14224
7197	0.14224
7198	0.14224
7199	0.14224
7200	0.14224
7201	0.14224
7202	0.14224
7203	0.14224
7204	0.14224
7205	0.14224
7206	0.14224
7207	0.14224
7208	0.14224
7209	0.14224
7210	0.14224
7211	0.14224
7212	0.14224
7213	0.14224
7214	0.14225
7215	0.14225
7216	0.14225
7217	0.14225
7218	0.14225
7219	0.14225
7220	0.14225
7221	0.14225
7222	0.14225
7223	0.14224
7224	0.14225
7225	0.14224
7226	0.14224
7227	0.14224
7228	0.14224
7229	0.14224
7230	0.14224
7231	0.14224
7232	0.14224
7233	0.14224
7234	0.14224
7235	0.14224
7236	0.14224
7237	0.14224
7238	0.14224
7239	0.14224
7240	0.14224
7241	0.14224
7242	0.14224
7243	0.14224
7244	0.14225
7245	0.14225
7246	0.14225
7247	0.14225
7248	0.14225
7249	0.14225
7250	0.14225
7251	0.14225
7252	0.14225
7253	0.14225
7254	0.14225
7255	0.14225
7256	0.14225
7257	0.14225
7258	0.14225
7259	0.14225
7260	0.14225
7261	0.14224
7262	0.14224
7263	0.14224
7264	0.14224
7265	0.14224
7266	0.14224
7267	0.14224
7268	0.14224
7269	0.14224
7270	0.14225
7271	0.14224
7272	0.14224
7273	0.14224
7274	0.14224
7275	0.14224
7276	0.14224
7277	0.14224
7278	0.14224
7279	0.14224
7280	0.14224
7281	0.14224
7282	0.14224
7283	0.14224
7284	0.14224
7285	0.14224
7286	0.14224
7287	0.14224
7288	0.14224
7289	0.14224
7290	0.14225
7291	0.14225
7292	0.14225
7293	0.14225
7294	0.14225
7295	0.14225
7296	0.14225
7297	0.14225
7298	0.14225
7299	0.14225
7300	0.14225
7301	0.14225
7302	0.14225
7303	0.14224
7304	0.14224
7305	0.14224
7306	0.14224
7307	0.14224
7308	0.14225
7309	0.14224
7310	0.14224
7311	0.14224
7312	0.14224
7313	0.14224
7314	0.14224
7315	0.14224
7316	0.14224
7317	0.14224
7318	0.14224
7319	0.14224
7320	0.14224
7321	0.14224
7322	0.14224
7323	0.14224
7324	0.14224
7325	0.14224
7326	0.14224
7327	0.14224
7328	0.14225
7329	0.14225
7330	0.14225
7331	0.14225
7332	0.14225
7333	0.14225
7334	0.14225
7335	0.14225
7336	0.14225
7337	0.14224
7338	0.14225
7339	0.14224
7340	0.14224
7341	0.14224
7342	0.14224
7343	0.14224
7344	0.14224
7345	0.14224
7346	0.14224
7347	0.14224
7348	0.14224
7349	0.14224
7350	0.14224
7351	0.14224
7352	0.14224
7353	0.14224
7354	0.14224
7355	0.14224
7356	0.14224
7357	0.14224
7358	0.14225
7359	0.14225
7360	0.14225
7361	0.14225
7362	0.14225
7363	0.14225
7364	0.14225
7365	0.14225
7366	0.14225
7367	0.14225
7368	0.14225
7369	0.14225
7370	0.14225
7371	0.14225
7372	0.14224
7373	0.14224
7374	0.14224
7375	0.14224
7376	0.14225
7377	0.14224
7378	0.14224
7379	0.14224
7380	0.14224
7381	0.14224
7382	0.14224
7383	0.14224
7384	0.14224
7385	0.14224
7386	0.14224
7387	0.14224
7388	0.14224
7389	0.14224
7390	0.14224
7391	0.14224
7392	0.14224
7393	0.14224
7394	0.14224
7395	0.14224
7396	0.14225
7397	0.14225
7398	0.14225
7399	0.14225
7400	0.14225
7401	0.14225
7402	0.14225
7403	0.14225
7404	0.14225
7405	0.14225
7406	0.14225
7407	0.14225
7408	0.14225
7409	0.14225
7410	0.14224
7411	0.14225
7412	0.14225
7413	0.14225
7414	0.14225
7415	0.14225
7416	0.14225
7417	0.14225
7418	0.14225
7419	0.14225
7420	0.14224
7421	0.14224
7422	0.14224
7423	0.14224
7424	0.14224
7425	0.14224
7426	0.14224
7427	0.14224
7428	0.14224
7429	0.14224
7430	0.14224
7431	0.14224
7432	0.14224
7433	0.14224
7434	0.14224
7435	0.14224
7436	0.14224
7437	0.14224
7438	0.14224
7439	0.14224
7440	0.14224
7441	0.14224
7442	0.14225
7443	0.14224
7444	0.14224
7445	0.14224
7446	0.14224
7447	0.14224
7448	0.14224
7449	0.14224
7450	0.14224
7451	0.14224
7452	0.14224
7453	0.14224
7454	0.14224
7455	0.14224
7456	0.14224
7457	0.14224
7458	0.14224
7459	0.14224
7460	0.14224
7461	0.14224
7462	0.14225
7463	0.14225
7464	0.14225
7465	0.14225
7466	0.14225
7467	0.14225
7468	0.14225
7469	0.14225
7470	0.14225
7471	0.14225
7472	0.14225
7473	0.14225
7474	0.14225
7475	0.14224
7476	0.14224
7477	0.14224
7478	0.14224
7479	0.14224
7480	0.14225
7481	0.14225
7482	0.14225
7483	0.14225
7484	0.14225
7485	0.14225
7486	0.14225
7487	0.14225
7488	0.14225
7489	0.14225
7490	0.14224
7491	0.14224
7492	0.14224
7493	0.14224
7494	0.14224
7495	0.14224
7496	0.14224
7497	0.14224
7498	0.14224
7499	0.14224
7500	0.14224
7501	0.14224
7502	0.14224
7503	0.14224
7504	0.14224
7505	0.14224
7506	0.14224
7507	0.14224
7508	0.14224
7509	0.14224
7510	0.14224
7511	0.14224
7512	0.14224
7513	0.14224
7514	0.14224
7515	0.14224
7516	0.14224
7517	0.14224
7518	0.14224
7519	0.14224
7520	0.14224
7521	0.14224
7522	0.14224
7523	0.14224
7524	0.14224
7525	0.14224
7526	0.14224
7527	0.14224
7528	0.14224
7529	0.14224
7530	0.14224
7531	0.14224
7532	0.14224
7533	0.14224
7534	0.14224
7535	0.14224
7536	0.14224
7537	0.14224
7538	0.14224
7539	0.14224
7540	0.14224
7541	0.14224
7542	0.14224
7543	0.14224
7544	0.14224
7545	0.14224
7546	0.14224
7547	0.14224
7548	0.14224
7549	0.14224
7550	0.14224
7551	0.14224
7552	0.14224
7553	0.14224
7554	0.14224
7555	0.14224
7556	0.14224
7557	0.14224
7558	0.14224
7559	0.14224
7560	0.14224
7561	0.14224
7562	0.14224
7563	0.14224
7564	0.14224
7565	0.14224
7566	0.14224
7567	0.14224
7568	0.14224
7569	0.14224
7570	0.14224
7571	0.14224
7572	0.14224
7573	0.14224
7574	0.14224
7575	0.14224
7576	0.14224
7577	0.14224
7578	0.14224
7579	0.14224
7580	0.14224
7581	0.14224
7582	0.14224
7583	0.14224
7584	0.14224
7585	0.14224
7586	0.14224
7587	0.14224
7588	0.14224
7589	0.14224
7590	0.14224
7591	0.14224
7592	0.14224
7593	0.14224
7594	0.14224
7595	0.14224
7596	0.14224
7597	0.14224
7598	0.14224
7599	0.14224
7600	0.14224
7601	0.14224
7602	0.14224
7603	0.14224
7604	0.14224
7605	0.14224
7606	0.14224
7607	0.14224
7608	0.14224
7609	0.14224
7610	0.14224
7611	0.14224
7612	0.14224
7613	0.14224
7614	0.14224
7615	0.14224
7616	0.14224
7617	0.14224
7618	0.14224
7619	0.14224
7620	0.14224
7621	0.14224
7622	0.14224
7623	0.14224
7624	0.14224
7625	0.14224
7626	0.14224
7627	0.14224
7628	0.14224
7629	0.14224
7630	0.14224
7631	0.14224
7632	0.14224
7633	0.14224
7634	0.14224
7635	0.14224
7636	0.14224
7637	0.14224
7638	0.14224
7639	0.14224
7640	0.14224
7641	0.14224
7642	0.14224
7643	0.14224
7644	0.14224
7645	0.14224
7646	0.14224
7647	0.14224
7648	0.14224
7649	0.14224
7650	0.14224
7651	0.14224
7652	0.14224
7653	0.14224
7654	0.14224
7655	0.14224
7656	0.14224
7657	0.14224
7658	0.14224
7659	0.14224
7660	0.14224
7661	0.14224
7662	0.14224
7663	0.14224
7664	0.14224
7665	0.14224
7666	0.14224
7667	0.14224
7668	0.14225
7669	0.14224
7670	0.14224
7671	0.14225
7672	0.14225
7673	0.14225
7674	0.14225
7675	0.14225
7676	0.14225
7677	0.14225
7678	0.14225
7679	0.14225
7680	0.14225
7681	0.14224
7682	0.14224
7683	0.14224
7684	0.14224
7685	0.14224
7686	0.14224
7687	0.14224
7688	0.14224
7689	0.14224
7690	0.14224
7691	0.14224
7692	0.14224
7693	0.14224
7694	0.14224
7695	0.14224
7696	0.14224
7697	0.14224
7698	0.14224
7699	0.14225
7700	0.14225
7701	0.14225
7702	0.14225
7703	0.14225
7704	0.14225
7705	0.14225
7706	0.14225
7707	0.14225
7708	0.14225
7709	0.14224
7710	0.14224
7711	0.14224
7712	0.14224
7713	0.14224
7714	0.14224
7715	0.14224
7716	0.14224
7717	0.14224
7718	0.14224
7719	0.14224
7720	0.14224
7721	0.14224
7722	0.14224
7723	0.14224
7724	0.14224
7725	0.14224
7726	0.14224
7727	0.14225
7728	0.14225
7729	0.14225
7730	0.14225
7731	0.14225
7732	0.14225
7733	0.14225
7734	0.14225
7735	0.14225
7736	0.14225
7737	0.14224
7738	0.14224
7739	0.14224
7740	0.14224
7741	0.14224
7742	0.14224
7743	0.14224
7744	0.14224
7745	0.14224
7746	0.14224
7747	0.14224
7748	0.14224
7749	0.14224
7750	0.14224
7751	0.14224
7752	0.14225
7753	0.14225
7754	0.14225
7755	0.14225
7756	0.14225
7757	0.14225
7758	0.14225
7759	0.14225
7760	0.14225
7761	0.14225
7762	0.14225
7763	0.14225
7764	0.14225
7765	0.14225
7766	0.14224
7767	0.14224
7768	0.14224
7769	0.14224
7770	0.14224
7771	0.14224
7772	0.14224
7773	0.14224
7774	0.14224
7775	0.14224
7776	0.14224
7777	0.14224
7778	0.14224
7779	0.14224
7780	0.14224
7781	0.14224
7782	0.14225
7783	0.14224
7784	0.14224
7785	0.14224
7786	0.14224
7787	0.14224
7788	0.14224
7789	0.14224
7790	0.14224
7791	0.14224
7792	0.14224
7793	0.14224
7794	0.14224
7795	0.14224
7796	0.14224
7797	0.14224
7798	0.14224
7799	0.14224
7800	0.14224
7801	0.14224
7802	0.14224
7803	0.14224
7804	0.14224
7805	0.14224
7806	0.14224
7807	0.14224
7808	0.14224
7809	0.14224
7810	0.14225
7811	0.14225
7812	0.14225
7813	0.14225
7814	0.14225
7815	0.14225
7816	0.14225
7817	0.14225
7818	0.14225
7819	0.14225
7820	0.14225
7821	0.14224
7822	0.14225
7823	0.14225
7824	0.14224
7825	0.14224
7826	0.14224
7827	0.14224
7828	0.14224
7829	0.14224
7830	0.14224
7831	0.14224
7832	0.14224
7833	0.14224
7834	0.14224
7835	0.14224
7836	0.14224
7837	0.14224
7838	0.14224
7839	0.14224
7840	0.14224
7841	0.14224
7842	0.14224
7843	0.14224
7844	0.14224
7845	0.14224
7846	0.14224
7847	0.14224
7848	0.14224
7849	0.14224
7850	0.14224
7851	0.14224
7852	0.14224
7853	0.14224
7854	0.14224
7855	0.14224
7856	0.14224
7857	0.14224
7858	0.14224
7859	0.14224
7860	0.14224
7861	0.14224
7862	0.14224
7863	0.14224
7864	0.14224
7865	0.14224
7866	0.14224
7867	0.14224
7868	0.14224
7869	0.14224
7870	0.14224
7871	0.14224
7872	0.14224
7873	0.14224
7874	0.14224
7875	0.14224
7876	0.14224
7877	0.14224
7878	0.14225
7879	0.14225
7880	0.14225
7881	0.14225
7882	0.14225
7883	0.14225
7884	0.14225
7885	0.14225
7886	0.14225
7887	0.14225
7888	0.14225
7889	0.14225
7890	0.14225
7891	0.14225
7892	0.14225
7893	0.14225
7894	0.14225
7895	0.14225
7896	0.14225
7897	0.14224
7898	0.14224
7899	0.14224
7900	0.14224
7901	0.14224
7902	0.14224
7903	0.14224
7904	0.14224
7905	0.14224
7906	0.14225
7907	0.14225
7908	0.14225
7909	0.14225
7910	0.14224
7911	0.14224
7912	0.14224
7913	0.14224
7914	0.14224
7915	0.14224
7916	0.14224
7917	0.14224
7918	0.14225
7919	0.14225
7920	0.14225
7921	0.14224
7922	0.14224
7923	0.14224
7924	0.14224
7925	0.14225
7926	0.14224
7927	0.14224
7928	0.14224
7929	0.14224
7930	0.14224
7931	0.14224
7932	0.14224
7933	0.14224
7934	0.14225
7935	0.14225
7936	0.14225
7937	0.14225
7938	0.14224
7939	0.14224
7940	0.14224
7941	0.14224
7942	0.14224
7943	0.14225
7944	0.14224
7945	0.14224
7946	0.14224
7947	0.14225
7948	0.14225
7949	0.14225
7950	0.14225
7951	0.14225
7952	0.14224
7953	0.14224
7954	0.14224
7955	0.14224
7956	0.14224
7957	0.14224
7958	0.14224
7959	0.14225
7960	0.14224
7961	0.14225
7962	0.14224
7963	0.14224
7964	0.14225
7965	0.14224
7966	0.14224
7967	0.14224
7968	0.14224
7969	0.14225
7970	0.14225
7971	0.14224
7972	0.14224
7973	0.14225
7974	0.14224
7975	0.14224
7976	0.14224
7977	0.14224
7978	0.14224
7979	0.14224
7980	0.14224
7981	0.14225
7982	0.14224
7983	0.14225
7984	0.14224
7985	0.14225
7986	0.14224
7987	0.14224
7988	0.14224
7989	0.14224
7990	0.14224
7991	0.14225
7992	0.14224
7993	0.14224
7994	0.14224
7995	0.14224
7996	0.14224
7997	0.14225
7998	0.14225
7999	0.14225
8000	0.14224
8001	0.14224
8002	0.14224
8003	0.14224
8004	0.14225
8005	0.14224
8006	0.14224
8007	0.14225
8008	0.14224
8009	0.14225
8010	0.14224
8011	0.14224
8012	0.14225
8013	0.14224
8014	0.14225
8015	0.14224
8016	0.14224
8017	0.14225
8018	0.14224
8019	0.14224
8020	0.14224
8021	0.14225
8022	0.14225
8023	0.14225
8024	0.14224
8025	0.14224
8026	0.14224
8027	0.14224
8028	0.14224
8029	0.14224
8030	0.14224
8031	0.14224
8032	0.14224
8033	0.14224
8034	0.14224
8035	0.14224
8036	0.14224
8037	0.14224
8038	0.14225
8039	0.14225
8040	0.14225
8041	0.14225
8042	0.14225
8043	0.14225
8044	0.14225
8045	0.14225
8046	0.14225
8047	0.14225
8048	0.14225
8049	0.14225
8050	0.14224
8051	0.14224
8052	0.14224
8053	0.14224
8054	0.14224
8055	0.14224
8056	0.14225
8057	0.14224
8058	0.14224
8059	0.14225
8060	0.14225
8061	0.14225
8062	0.14225
8063	0.14225
8064	0.14225
8065	0.14224
8066	0.14225
8067	0.14224
8068	0.14225
8069	0.14224
8070	0.14224
8071	0.14225
8072	0.14224
8073	0.14225
8074	0.14224
8075	0.14225
8076	0.14224
8077	0.14224
8078	0.14225
8079	0.14224
8080	0.14224
8081	0.14224
8082	0.14224
8083	0.14225
8084	0.14224
8085	0.14224
8086	0.14224
8087	0.14224
8088	0.14224
8089	0.14224
8090	0.14224
8091	0.14224
8092	0.14224
8093	0.14224
8094	0.14224
8095	0.14224
8096	0.14224
8097	0.14224
8098	0.14224
8099	0.14224
8100	0.14225
8101	0.14225
8102	0.14224
8103	0.14224
8104	0.14224
8105	0.14225
8106	0.14225
8107	0.14224
8108	0.14224
8109	0.14225
8110	0.14224
8111	0.14224
8112	0.14225
8113	0.14225
8114	0.14225
8115	0.14224
8116	0.14224
8117	0.14224
8118	0.14224
8119	0.14224
8120	0.14224
8121	0.14224
8122	0.14224
8123	0.14224
8124	0.14224
8125	0.14224
8126	0.14225
8127	0.14224
8128	0.14224
8129	0.14224
8130	0.14224
8131	0.14225
8132	0.14225
8133	0.14224
8134	0.14225
8135	0.14225
8136	0.14225
8137	0.14224
8138	0.14224
8139	0.14224
8140	0.14225
8141	0.14224
8142	0.14224
8143	0.14224
8144	0.14224
8145	0.14224
8146	0.14224
8147	0.14224
8148	0.14224
8149	0.14224
8150	0.14224
8151	0.14224
8152	0.14224
8153	0.14224
8154	0.14224
8155	0.14224
8156	0.14224
8157	0.14225
8158	0.14225
8159	0.14225
8160	0.14224
8161	0.14225
8162	0.14224
8163	0.14224
8164	0.14224
8165	0.14224
8166	0.14224
8167	0.14224
8168	0.14224
8169	0.14224
8170	0.14224
8171	0.14224
8172	0.14224
8173	0.14224
8174	0.14224
8175	0.14224
8176	0.14224
8177	0.14224
8178	0.14224
8179	0.14224
8180	0.14224
8181	0.14224
8182	0.14224
8183	0.14224
8184	0.14224
8185	0.14224
8186	0.14224
8187	0.14224
8188	0.14224
8189	0.14224
8190	0.14224
8191	0.14224
8192	0.14224
8193	0.14224
8194	0.14224
8195	0.14224
8196	0.14224
8197	0.14224
8198	0.14224
8199	0.14224
8200	0.14224
8201	0.14224
8202	0.14224
8203	0.14224
8204	0.14224
8205	0.14224
8206	0.14224
8207	0.14224
8208	0.14224
8209	0.14224
8210	0.14224
8211	0.14224
8212	0.14224
8213	0.14224
8214	0.14224
8215	0.14224
8216	0.14224
8217	0.14224
8218	0.14224
8219	0.14224
8220	0.14224
8221	0.14224
8222	0.14224
8223	0.14224
8224	0.14224
8225	0.14224
8226	0.14224
8227	0.14224
8228	0.14224
8229	0.14224
8230	0.14224
8231	0.14224
8232	0.14224
8233	0.14224
8234	0.14224
8235	0.14224
8236	0.14224
8237	0.14224
8238	0.14224
8239	0.14224
8240	0.14224
8241	0.14224
8242	0.14224
8243	0.14224
8244	0.14225
8245	0.14224
8246	0.14224
8247	0.14224
8248	0.14224
8249	0.14224
8250	0.14224
8251	0.14224
8252	0.14224
8253	0.14224
8254	0.14224
8255	0.14224
8256	0.14224
8257	0.14224
8258	0.14224
8259	0.14224
8260	0.14224
8261	0.14224
8262	0.14224
8263	0.14224
8264	0.14224
8265	0.14224
8266	0.14224
8267	0.14224
8268	0.14224
8269	0.14224
8270	0.14224
8271	0.14224
8272	0.14224
8273	0.14224
8274	0.14224
8275	0.14224
8276	0.14224
8277	0.14224
8278	0.14224
8279	0.14224
8280	0.14224
8281	0.14224
8282	0.14224
8283	0.14224
8284	0.14224
8285	0.14224
8286	0.14224
8287	0.14224
8288	0.14224
8289	0.14224
8290	0.14224
8291	0.14224
8292	0.14224
8293	0.14224
8294	0.14224
8295	0.14224
8296	0.14224
8297	0.14224
8298	0.14224
8299	0.14224
8300	0.14224
8301	0.14224
8302	0.14224
8303	0.14224
8304	0.14224
8305	0.14224
8306	0.14224
8307	0.14224
8308	0.14224
8309	0.14224
8310	0.14224
8311	0.14224
8312	0.14224
8313	0.14224
8314	0.14224
8315	0.14224
8316	0.14224
8317	0.14224
8318	0.14224
8319	0.14224
8320	0.14224
8321	0.14224
8322	0.14224
8323	0.14224
8324	0.14224
8325	0.14224
8326	0.14224
8327	0.14224
8328	0.14224
8329	0.14224
8330	0.14224
8331	0.14224
8332	0.14224
8333	0.14224
8334	0.14224
8335	0.14224
8336	0.14224
8337	0.14224
8338	0.14224
8339	0.14224
8340	0.14224
8341	0.14224
8342	0.14224
8343	0.14224
8344	0.14224
8345	0.14224
8346	0.14224
8347	0.14224
8348	0.14224
8349	0.14224
8350	0.14224
8351	0.14224
8352	0.14224
8353	0.14224
8354	0.14224
8355	0.14224
8356	0.14224
8357	0.14224
8358	0.14224
8359	0.14224
8360	0.14224
8361	0.14224
8362	0.14224
8363	0.14224
8364	0.14224
8365	0.14224
8366	0.14224
8367	0.14224
8368	0.14224
8369	0.14224
8370	0.14224
8371	0.14224
8372	0.14224
8373	0.14224
8374	0.14224
8375	0.14224
8376	0.14224
8377	0.14224
8378	0.14224
8379	0.14224
8380	0.14224
8381	0.14224
8382	0.14224
8383	0.14224
8384	0.14224
8385	0.14224
8386	0.14224
8387	0.14224
8388	0.14224
8389	0.14224
8390	0.14224
8391	0.14224
8392	0.14224
8393	0.14224
8394	0.14224
8395	0.14224
8396	0.14224
8397	0.14224
8398	0.14224
8399	0.14224
8400	0.14224
8401	0.14224
8402	0.14224
8403	0.14224
8404	0.14224
8405	0.14224
8406	0.14224
8407	0.14224
8408	0.14224
8409	0.14224
8410	0.14224
8411	0.14224
8412	0.14224
8413	0.14224
8414	0.14224
8415	0.14224
8416	0.14224
8417	0.14224
8418	0.14224
8419	0.14224
8420	0.14224
8421	0.14224
8422	0.14224
8423	0.14224
8424	0.14224
8425	0.14224
8426	0.14224
8427	0.14224
8428	0.14224
8429	0.14224
8430	0.14224
8431	0.14224
8432	0.14224
8433	0.14224
8434	0.14224
8435	0.14224
8436	0.14224
8437	0.14224
8438	0.14224
8439	0.14224
8440	0.14224
8441	0.14224
8442	0.14224
8443	0.14224
8444	0.14224
8445	0.14224
8446	0.14224
8447	0.14224
8448	0.14224
8449	0.14224
8450	0.14224
8451	0.14224
8452	0.14224
8453	0.14224
8454	0.14224
8455	0.14224
8456	0.14224
8457	0.14224
8458	0.14224
8459	0.14224
8460	0.14224
8461	0.14224
8462	0.14224
8463	0.14224
8464	0.14224
8465	0.14224
8466	0.14224
8467	0.14224
8468	0.14224
8469	0.14224
8470	0.14224
8471	0.14224
8472	0.14224
8473	0.14224
8474	0.14224
8475	0.14224
8476	0.14224
8477	0.14224
8478	0.14224
8479	0.14224
8480	0.14224
8481	0.14224
8482	0.14224
8483	0.14224
8484	0.14224
8485	0.14224
8486	0.14224
8487	0.14224
8488	0.14224
8489	0.14224
8490	0.14224
8491	0.14224
8492	0.14224
8493	0.14224
8494	0.14224
8495	0.14224
8496	0.14224
8497	0.14224
8498	0.14224
8499	0.14224
8500	0.14224
8501	0.14224
8502	0.14224
8503	0.14224
8504	0.14224
8505	0.14224
8506	0.14224
8507	0.14224
8508	0.14224
8509	0.14224
8510	0.14224
8511	0.14224
8512	0.14224
8513	0.14224
8514	0.14224
8515	0.14224
8516	0.14224
8517	0.14224
8518	0.14224
8519	0.14224
8520	0.14224
8521	0.14224
8522	0.14224
8523	0.14224
8524	0.14224
8525	0.14224
8526	0.14224
8527	0.14224
8528	0.14224
8529	0.14224
8530	0.14224
8531	0.14224
8532	0.14224
8533	0.14224
8534	0.14224
8535	0.14224
8536	0.14224
8537	0.14224
8538	0.14224
8539	0.14224
8540	0.14224
8541	0.14224
8542	0.14224
8543	0.14224
8544	0.14224
8545	0.14224
8546	0.14224
8547	0.14224
8548	0.14224
8549	0.14224
8550	0.14224
8551	0.14224
8552	0.14224
8553	0.14224
8554	0.14224
8555	0.14224
8556	0.14224
8557	0.14224
8558	0.14224
8559	0.14224
8560	0.14224
8561	0.14224
8562	0.14224
8563	0.14224
8564	0.14224
8565	0.14225
8566	0.14225
8567	0.14225
8568	0.14225
8569	0.14225
8570	0.14225
8571	0.14225
8572	0.14225
8573	0.14224
8574	0.14224
8575	0.14224
8576	0.14224
8577	0.14224
8578	0.14224
8579	0.14224
8580	0.14224
8581	0.14224
8582	0.14224
8583	0.14224
8584	0.14224
8585	0.14224
8586	0.14224
8587	0.14224
8588	0.14224
8589	0.14224
8590	0.14224
8591	0.14224
8592	0.14224
8593	0.14224
8594	0.14224
8595	0.14224
8596	0.14224
8597	0.14224
8598	0.14224
8599	0.14224
8600	0.14224
8601	0.14224
8602	0.14224
8603	0.14224
8604	0.14224
8605	0.14224
8606	0.14224
8607	0.14224
8608	0.14224
8609	0.14224
8610	0.14224
8611	0.14224
8612	0.14224
8613	0.14224
8614	0.14224
8615	0.14224
8616	0.14224
8617	0.14224
8618	0.14224
8619	0.14224
8620	0.14224
8621	0.14224
8622	0.14224
8623	0.14224
8624	0.14224
8625	0.14224
8626	0.14224
8627	0.14224
8628	0.14224
8629	0.14224
8630	0.14224
8631	0.14224
8632	0.14224
8633	0.14224
8634	0.14224
8635	0.14224
8636	0.14224
8637	0.14224
8638	0.14224
8639	0.14224
8640	0.14224
8641	0.14224
8642	0.14224
8643	0.14224
8644	0.14224
8645	0.14224
8646	0.14224
8647	0.14224
8648	0.14224
8649	0.14224
8650	0.14224
8651	0.14224
8652	0.14224
8653	0.14224
8654	0.14224
8655	0.14224
8656	0.14224
8657	0.14224
8658	0.14224
8659	0.14224
8660	0.14224
8661	0.14224
8662	0.14224
8663	0.14224
8664	0.14224
8665	0.14224
8666	0.14224
8667	0.14224
8668	0.14224
8669	0.14224
8670	0.14224
8671	0.14224
8672	0.14224
8673	0.14224
8674	0.14224
8675	0.14224
8676	0.14224
8677	0.14224
8678	0.14224
8679	0.14224
8680	0.14224
8681	0.14224
8682	0.14224
8683	0.14224
8684	0.14224
8685	0.14224
8686	0.14224
8687	0.14224
8688	0.14224
8689	0.14224
8690	0.14224
8691	0.14224
8692	0.14224
8693	0.14224
8694	0.14224
8695	0.14224
8696	0.14224
8697	0.14224
8698	0.14224
8699	0.14224
8700	0.14224
8701	0.14224
8702	0.14224
8703	0.14224
8704	0.14224
8705	0.14224
8706	0.14224
8707	0.14224
8708	0.14224
8709	0.14224
8710	0.14224
8711	0.14224
8712	0.14224
8713	0.14224
8714	0.14224
8715	0.14224
8716	0.14224
8717	0.14224
8718	0.14224
8719	0.14224
8720	0.14224
8721	0.14224
8722	0.14224
8723	0.14224
8724	0.14224
8725	0.14224
8726	0.14224
8727	0.14224
8728	0.14224
8729	0.14224
8730	0.14224
8731	0.14224
8732	0.14224
8733	0.14224
8734	0.14224
8735	0.14224
8736	0.14224
8737	0.14225
8738	0.14225
8739	0.14225
8740	0.14225
8741	0.14225
8742	0.14225
8743	0.14225
8744	0.14224
8745	0.14225
8746	0.14225
8747	0.14225
8748	0.14225
8749	0.14225
8750	0.14225
8751	0.14225
8752	0.14225
8753	0.14225
8754	0.14225
8755	0.14225
8756	0.14225
8757	0.14225
8758	0.14225
8759	0.14225
8760	0.14225
8761	0.14225
8762	0.14225
8763	0.14225
8764	0.14225
8765	0.14225
8766	0.14225
8767	0.14225
8768	0.14225
8769	0.14225
8770	0.14225
8771	0.14225
8772	0.14225
8773	0.14225
8774	0.14225
8775	0.14225
8776	0.14225
8777	0.14225
8778	0.14225
8779	0.14225
8780	0.14225
8781	0.14225
8782	0.14225
8783	0.14225
8784	0.14225
8785	0.14225
8786	0.14225
8787	0.14225
8788	0.14225
8789	0.14225
8790	0.14225
8791	0.14225
8792	0.14225
8793	0.14225
8794	0.14225
8795	0.14225
8796	0.14225
8797	0.14225
8798	0.14225
8799	0.14225
8800	0.14225
8801	0.14225
8802	0.14225
8803	0.14225
8804	0.14225
8805	0.14225
8806	0.14225
8807	0.14225
8808	0.14225
8809	0.14225
8810	0.14225
8811	0.14225
8812	0.14225
8813	0.14225
8814	0.14225
8815	0.14225
8816	0.14225
8817	0.14225
8818	0.14225
8819	0.14224
8820	0.14224
8821	0.14224
8822	0.14224
8823	0.14224
8824	0.14224
8825	0.14224
8826	0.14224
8827	0.14224
8828	0.14224
8829	0.14224
8830	0.14224
8831	0.14224
8832	0.14224
8833	0.14224
8834	0.14224
8835	0.14224
8836	0.14224
8837	0.14224
8838	0.14224
8839	0.14224
8840	0.14224
8841	0.14224
8842	0.14224
8843	0.14224
8844	0.14224
8845	0.14224
8846	0.14224
8847	0.14224
8848	0.14224
8849	0.14224
8850	0.14224
8851	0.14224
8852	0.14224
8853	0.14224
8854	0.14224
8855	0.14224
8856	0.14224
8857	0.14224
8858	0.14224
8859	0.14224
8860	0.14224
8861	0.14224
8862	0.14224
8863	0.14224
8864	0.14224
8865	0.14224
8866	0.14224
8867	0.14224
8868	0.14224
8869	0.14224
8870	0.14224
8871	0.14224
8872	0.14224
8873	0.14224
8874	0.14224
8875	0.14224
8876	0.14224
8877	0.14224
8878	0.14224
8879	0.14224
8880	0.14224
8881	0.14224
8882	0.14224
8883	0.14224
8884	0.14224
8885	0.14224
8886	0.14224
8887	0.14224
8888	0.14224
8889	0.14224
8890	0.14224
8891	0.14224
8892	0.14224
8893	0.14224
8894	0.14224
8895	0.14224
8896	0.14224
8897	0.14224
8898	0.14224
8899	0.14224
8900	0.14224
8901	0.14224
8902	0.14224
8903	0.14224
8904	0.14224
8905	0.14224
8906	0.14224
8907	0.14224
8908	0.14224
8909	0.14224
8910	0.14224
8911	0.14224
8912	0.14224
8913	0.14224
8914	0.14224
8915	0.14224
8916	0.14224
8917	0.14224
8918	0.14224
8919	0.14224
8920	0.14225
8921	0.14225
8922	0.14225
8923	0.14225
8924	0.14225
8925	0.14225
8926	0.14225
8927	0.14225
8928	0.14225
8929	0.14225
8930	0.14225
8931	0.14225
8932	0.14225
8933	0.14225
